Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"#DrFauci saying that at its height US was only up to 50% lockdown &amp; the rest of Europe &amp; UK was 95% #COVIDー19 
Americans want freedom at any cost",fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1278626377047199750
"@MollyJongFast I've a solution: why isn't she taking the #Hydroxychloroquine  as a ""precaution"" and will grow 3 heads?",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289734337978482688
@dcexaminer Unfortunately.,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1286797549538611202
"@Kandi54450403 @DerfJagged @esbarnardmn @kimmerskab As for you allegedly having Covid-19, it sucks to be you.

Continue being a sheep.

#MAGA #ProudToBeAnAmerican",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282068217092087808
"@BrianGreenwal10 @Daveheaps1 @dbongino Yes!  Its a bad flu, thats it!  Yes ppl die from this and they also die from the flu!  The only reason why my state (and some others) had high deaths is b/c the Governors sent sick elderly ppl into nursing homes!  Our Governors are more dangerous to us than Covid!",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281466751377715201
"The lack of testing in the United States is a huge.            TRUMP FAILURE!!
#AmericaStrongerWithBiden",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285277978977431552
"Poor President Trump, he must take at least 10 showers a day from being around those disgusting, filthy DemocRATs all day! @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn  #TrumpTrain2020 #COVID19 #CoVFeFe  #DemocratsHateAmerica @SpeakerPelosi @JoeBiden",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1253133440393908225
@ColoSenGOP @KamVTV @GovofCO No schools open until its safe.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1288161624692531206
"@CBSNews &gt;most European countries shut their economy by 95%

This is a complete lie.

The Netherlands, which barely shut down at all, had one of the best outcomes in Europe.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289547150720811009
"@realDonaldTrump You know nobody watches #FoxNews anymore, #Hannity #TheFive #MSM #WeAreTheNewsNow #5GKILLS #Bret #Maddow #TrumpGenocide #5GCoronavirus #LiberalismIsAMentalDisorder #princetribute #COVIDー19 #chriscuomo #COVID19 #DrFauci #5GCoronavirus #Dr. Birx #Panama #USO #virus #BREAKING #1A",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1252854537896906752
@Phreadys Absolutely not.  The least evil thing he’s done is to be in a conflict of interest.  That alone is enough.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289884475363430400
@ABC Is he cutting money still for the testing?!,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285481286950424578
"Mask mandates in stores have zero to do with “slowing the spread”, and everything to do with them not wanting to be stuck with the pallets full of masks they just received from China. 

I said what I said:woman_shrugging_medium-light_skin_tone: #CovidHoax #Scamdemic",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284260745937661952
@readyletsgo27 @TW42590118 @DailyCaller Can this very foolish mayor be recalled or removed? This is not commie Russia or China or North Korea. People are getting carried away with fear and narcissism. What's going on? WHat is wrong with you people? #coronavirus,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1249269856656072704
"@BillGates Did you vaccine your children @BillGates ?do you take the flu shot ever year??Are you going to be the first to have the corona virus vaccine?? You are a joke. You can’t deceive anyone anymore, the world is waking for your fake pandemic, vaccines and lies! You and",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1260539387227455489
Torn between using scamdemic or election infection....,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290715873414721536
@realDonaldTrump Again can’t stop tweeting about something with his name in it...sad! #TrumpVirus #TrumpKillsTexas #TrumpFailedAmerica,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288648268042444800
@realDonaldTrump Wait mr president you mean if you test more people you’ll have more results ? Nooooo,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289619624519114752
@Acosta We are on a roll! Let’s keep it going!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286456385417490435
@Alyssafarah @realDonaldTrump For now.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283547961826435072
"@LindseyGrahamSC FFS- he is the supposed leader of the free world and it’s taken NEGATIVE POLL NUMBERS, NOT THE 140,000+ DEAD AMERICANS to make him promote mask wearing! #TooLittleTooLate",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285356228210761731
@HeyTammyBruce He never had it.,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285367477220720645
"@StateDept @realDonaldTrump If DEATH is the human condition, then ABSOLUTELY! WE'RE # 1! 
#COVIDIOT #TrumpIsANationalDisgrace #TrumpTraitor #TrumpLiesAmericansDie",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283146419986149376
"@IngrahamAngle @Beyondpissed1 The state with the highest death count did it correctly?

The state that forced infected seniors back into nursing homes, killing more of the most vulnerable did it correctly?",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284680137934602241
"@MollyJongFast Yeah.  :red_heart_selector::two_hearts::red_heart_selector: We love you all but, some are sick and irresponsible. Please be better so we can be with you all again!!! If you do, I’ll make you maple pancakes and poutine!! Xoxo #WearAMask #SocialDistancing",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283105340859588608
@TimNoEgo That sucks; but 65 is still alive. Enjoy what we have and resist that tangerine tinted dumpster fire!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283179769207676933
"#CDC #DrFauci #COVID19 I am getting tested for the #antibodies or #antivirus since I was sick in February. Not the respiratory part, but the rest of symptoms with some extras, added on just for fun! Why aren’t we checking #VurialLoad ? So important but no one is talking about it!",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282138474196242432
@JoeBiden This tweet right here is why I would fire,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1278513982286868481
@RudyGiuliani Shut it mob boy. #TrumpVirus #BountyGateAintGoingAway #Deplorables #GoJoe2020,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283203228625059842
"@realDonaldTrump 146,632 deaths. 4,197,184  cases. Covid growing exponentially. Only 15.2% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287442695435071489
@Jaden_Reports @gtconway3d Who is more irresponsible? Gov Kemp or #IdiotInChief #TrumpVirus #Biden,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283898961619755010
@WhiteHouse STFU! How many more people have to die before someone in this administration does something useful? A national mask mandate would do it but...that would mean you’d have to have a backbone and stand up to the blubbery buffoon!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285705428475817985
